step,val_success,val_pass@1,val_reward_mean,train_success,train_pass@16,MI_traj,Hcond_traj,MI_firstturn,valid_think_rate,actor_entropy,pg_loss,actor_grad_norm,critic_vf_loss,reward_mean,early_stop_collapse,step_time_s
0,0.08203125,0.08203125,0.16972656454890966,,,,,,,,,,,,,
1,,,,0.046875,0.5,0.778145432472229,1.88292396068573,0.08460915088653564,0.6587301587301587,409.7156982421875,215.11461532115936,7533.593994140625,,0.46562501788139343,,65.7423733677715
2,,,,0.09375,0.5,,,,,302.0281677246094,476.6765422821045,19658.228515625,,2.890625,,22.796236315742135
3,,,,0.0,0.0,,,,,419.87274169921875,-7.6943024368956685,347.3536071777344,,-0.6054688096046448,,33.420059302821755
4,,,,0.1484375,0.625,,,,,460.331787109375,1125.0355257987976,24402.013671875,,2.8328123092651367,,26.83548218011856
5,,,,0.0078125,0.125,0.7417848110198975,1.7702195644378662,0.08720934391021729,0.6050156739811913,477.24267578125,14.963538631796837,1460.7377319335938,,-0.5322917103767395,,66.96338019147515
6,,,,0.0546875,0.375,,,,,481.39190673828125,331.4135539531708,10229.91943359375,,1.3031251430511475,,27.109557628631592
7,,,,0.09375,0.375,,,,,343.55902099609375,604.7953314781189,35753.6015625,,3.312500238418579,,24.328300300985575
8,,,,0.0,0.0,,,,,507.69891357421875,-10.341557870017937,431.5717353820801,,-0.5968749523162842,,33.15349800884724
9,,,,0.015625,0.25,,,,,437.4926452636719,48.25809673468272,1963.4202473958333,,-0.3739583492279053,,29.05018095485866
10,0.060546875,0.060546875,0.014843749580904841,0.015625,0.125,0.743751049041748,1.8653409481048584,0.06752300262451172,0.4486571879936809,569.643798828125,290.77445855140377,4671.5054931640625,,0.15000003576278687,,91.17063649743795
11,,,,0.015625,0.25,,,,,585.3955078125,53.04069631795088,2861.9883626302085,,-0.24687500298023224,,29.25001429952681
12,,,,0.0546875,0.25,,,,,435.4308166503906,607.6992101669312,14802.8623046875,,1.9250000715255737,,23.733982736244798
13,,,,0.0234375,0.25,,,,,366.26373291015625,93.33214792609215,3673.3243408203125,,0.07343747466802597,,26.433481773361564
14,,,,0.0234375,0.25,,,,,480.82415771484375,332.8546783924103,8795.8046875,,0.515625,,23.938311114907265
