step,val_success,val_pass@1,val_reward_mean,train_success,train_pass@16,MI_traj,Hcond_traj,MI_firstturn,valid_think_rate,actor_entropy,pg_loss,actor_grad_norm,critic_vf_loss,reward_mean,early_stop_collapse,step_time_s
0,0.1015625,0.1015625,0.4660156151512638,,,,,,,,,,,,,
1,,,,0.125,0.625,0.8778672218322754,0.7295315265655518,0.2749732732772827,0.9917355371900827,0.4767235517501831,-0.15775280493107857,53.356057941913605,1.5977837038226426,0.731249988079071,,172.28002814017236
2,,,,0.3125,0.875,,,,,0.4438195824623108,-0.28582142875529826,42.00503891706467,2.3065332418773323,2.8499999046325684,,53.801654785871506
3,,,,0.0,0.0,,,,,0.4547500014305115,-0.03235525197669631,36.143424808979034,0.38088059378787875,-0.7070313096046448,,53.51702969893813
4,,,,0.40625,0.625,,,,,0.46151891350746155,-0.5989764952100813,44.87460231781006,3.179586996033322,3.9710938930511475,,51.60461509972811
5,,,,0.0546875,0.375,0.8954961895942688,0.8804616332054138,0.18152523040771484,1.0,0.48828423023223877,-0.08928694423229899,13.812934398651123,0.4369842846572283,-0.08515626192092896,,165.36268110014498
6,,,,0.1953125,0.5,,,,,0.5067811012268066,-0.29002590174786747,26.330379962921143,1.5397999290653388,1.517187476158142,,53.70166269876063
7,,,,0.2578125,0.5,,,,,0.5433539152145386,-0.48662064550444484,25.09201204776764,1.9437687296012882,2.246093988418579,,52.94789270684123
8,,,,0.046875,0.25,,,,,0.50669926404953,-0.1299121928641398,14.220030426979065,0.4089982666191645,-0.18125000596046448,,55.13277918845415
9,,,,0.0859375,0.375,,,,,0.47307512164115906,-0.10719066794263199,15.48918342590332,0.623325236942037,0.2812499701976776,,53.6670236941427
10,0.1328125,0.1328125,0.7718749881023541,0.078125,0.25,0.9023956060409546,0.9433932304382324,0.18985658884048462,0.9983818770226537,0.46423864364624023,-0.14068575261626393,8.428706586360931,0.5830981061735656,0.18437501788139343,,195.3968547862023
11,,,,0.0390625,0.5,,,,,0.4755522310733795,-0.04356066157924943,12.51511025428772,0.3090731881093234,-0.27187496423721313,,51.90873993001878
12,,,,0.3359375,0.75,,,,,0.49488234519958496,-0.303757305489853,22.774688959121704,2.617883066435752,3.1062498092651367,,52.02985116280615
13,,,,0.0625,0.25,,,,,0.48176810145378113,-0.17148858334621764,17.281317114830017,0.5388160784204956,-0.018750011920928955,,55.72814741358161
14,,,,0.140625,0.5,,,,,0.47310465574264526,-0.4128754599732929,31.305201053619385,0.9626720414380543,0.9265624284744263,,54.37634074129164
15,,,,0.0546875,0.5,0.7857096791267395,0.9200708270072937,0.0866924524307251,1.0,0.4789743721485138,-0.06488691923732404,5.521020948886871,0.43978967555449344,-0.08671878278255463,,164.0903455335647
16,,,,0.2734375,0.5,,,,,0.4969863295555115,-0.4652555708307773,20.224975526332855,1.8977007159410277,2.4468748569488525,,56.30778181925416
17,,,,0.0,0.0,,,,,0.5040598511695862,-0.043619044990919065,10.124553084373474,0.011507409220939735,-0.699999988079071,,53.76468192785978
18,,,,0.21875,0.25,,,,,0.5084846019744873,-0.4020336316898465,20.60808038711548,1.7620051136500479,1.8296873569488525,,51.67049874551594
19,,,,0.15625,0.375,,,,,0.5324030518531799,-0.36023057997226715,25.508795619010925,1.2082797192269936,1.103124976158142,,51.75273450836539
20,0.146484375,0.146484375,0.9773437381954864,0.1484375,0.25,0.8445112705230713,1.0804996490478516,0.07470333576202393,1.0,0.4999164938926697,-0.2487776317866519,19.25731372833252,1.0500946748652495,1.0039063692092896,,185.82645817659795
21,,,,0.09375,0.375,,,,,0.4944823682308197,-0.21803280722815543,25.962647795677185,0.7100619586999528,0.35468751192092896,,49.0581889282912
22,,,,0.1328125,0.5,,,,,0.46739497780799866,-0.12411553331185132,14.870535850524902,0.8955365376750706,0.8203125,,49.39214525744319
23,,,,0.09375,0.375,,,,,0.4522966742515564,-0.1210503478650935,17.55013197660446,0.6710233843805327,0.3929687440395355,,49.05165063776076
24,,,,0.0859375,0.375,,,,,0.4436955153942108,-0.1624427440110594,12.542256712913513,0.6268999047424586,0.29453128576278687,,49.27368753775954
25,,,,0.1953125,0.5,0.9112002849578857,1.118133306503296,0.07806515693664551,1.0,0.438481867313385,-0.21475361683405936,23.291150093078613,1.2524057782284217,1.5703126192092896,,152.29815351590514
26,,,,0.15625,0.375,,,,,0.4395799934864044,-0.17217665677890182,22.163597226142883,0.9637526759834145,1.1265623569488525,,52.464707508683205
27,,,,0.09375,0.625,,,,,0.429441899061203,-0.1825881194381509,17.732232689857483,0.623072916532692,0.46015623211860657,,50.234865399077535
28,,,,0.09375,0.25,,,,,0.4613155126571655,-0.2871789436430845,16.685619592666626,0.6017243021433387,0.43437492847442627,,50.5519797578454
29,,,,0.2109375,0.5,,,,,0.43663743138313293,-0.2307039190782234,20.224636793136597,1.3858713517311116,1.7437500953674316,,48.3008009493351
30,0.169921875,0.169921875,1.2794921817258,0.1015625,0.25,0.9391433000564575,1.1595720052719116,0.07565617561340332,1.0,0.42908528447151184,-0.14747496042400599,13.012603759765625,0.6041856011597702,0.5421874523162842,,179.34028033167124
31,,,,0.1953125,0.5,,,,,0.4239308834075928,-0.36681196783320047,23.29013681411743,0.9600838959304383,1.5835938453674316,,51.18031467683613
32,,,,0.109375,0.625,,,,,0.4133121967315674,-0.14869587763314485,12.93372666835785,0.6768358416829869,0.62109375,,52.873241096735
33,,,,0.296875,0.5,,,,,0.4114023447036743,-0.38909891876392066,23.34501540660858,2.0177451253539402,2.7289061546325684,,45.33913441747427
