step,val_success,val_pass@1,val_reward_mean,train_success,train_pass@16,MI_traj,Hcond_traj,MI_firstturn,valid_think_rate,actor_entropy,pg_loss,actor_grad_norm,critic_vf_loss,reward_mean,early_stop_collapse,step_time_s
0,0.05859375,0.05859375,-0.11914062430150807,,,,,,,,,,,,,
1,,,,0.046875,0.5,0.686453104019165,2.823108196258545,0.03972363471984863,0.8535031847133758,2.237640619277954,-0.09297065427017515,4.933130115270615,0.3372509246109985,-0.06562498956918716,,317.10237608104944
2,,,,0.09375,0.75,,,,,2.7187788486480713,-0.2687924898325491,6.9949546456336975,0.236484777458827,0.48359373211860657,,129.81082834675908
3,,,,0.0,0.0,,,,,2.3857998847961426,0.2958974239913914,7.797381967306137,0.03882978717592778,-0.612500011920929,,130.76989563927054
4,,,,0.1484375,0.625,,,,,2.3747715950012207,-0.49532183408518904,17.626703202724457,0.3046503149853379,1.1078124046325684,,128.49443523027003
5,,,,0.0,0.0,0.9961402416229248,2.630838394165039,0.0446772575378418,0.934375,2.4464058876037598,0.5307462929176836,8.010828018188477,0.026988849691406358,-0.6328125,,387.98345747962594
6,,,,0.0703125,0.5,,,,,2.2707738876342773,-0.44895222322520567,15.01753930747509,0.14178717189679446,0.20390623807907104,,129.8570759408176
7,,,,0.09375,0.375,,,,,2.110856771469116,-0.49431332263520744,21.581565350294113,0.17367902553405656,0.4296874701976776,,131.0548399835825
8,,,,0.0234375,0.375,,,,,2.0273919105529785,0.12138925909312093,8.64513099193573,0.049532410751453426,-0.38593751192092896,,131.79935025796294
9,,,,0.1015625,0.375,,,,,2.3770315647125244,-0.3821872934931889,19.669398486614227,0.19089915303356975,0.4898437559604645,,133.07540922239423
10,0.078125,0.078125,0.05859374953433871,0.03125,0.25,0.8820085525512695,2.7682271003723145,0.0225064754486084,0.9478672985781991,2.188394784927368,-0.00504534982246696,7.518217146396637,0.06370955763759412,-0.3343749940395355,,480.29768126271665
11,,,,0.0546875,0.375,,,,,2.373877763748169,-0.31890806215778866,11.373475819826126,0.10626003174547805,-0.0703125149011612,,132.5274785105139
12,,,,0.140625,0.75,,,,,2.2369673252105713,-0.6896329365918064,24.092806816101074,0.2787192328732999,0.91796875,,131.2645763643086
13,,,,0.0390625,0.375,,,,,2.1956870555877686,-0.3107886919426619,12.272085547447205,0.07989836415617901,-0.23359373211860657,,130.9261034745723
14,,,,0.0625,0.375,,,,,2.3380074501037598,-0.35709314257474034,18.707206964492798,0.11630739260681366,-0.0015624985098838806,,131.49560576304793
15,,,,0.0390625,0.25,1.1290640830993652,2.6550402641296387,0.034964799880981445,0.9568,1.9662431478500366,-0.25150112117262324,18.812287628650665,0.0756567659659595,-0.20390625298023224,,372.08566442131996
16,,,,0.15625,0.5,,,,,1.8149322271347046,-0.9170510848125559,46.829298198223114,0.30291417273065235,1.1296873092651367,,133.74841955676675
17,,,,0.015625,0.125,,,,,2.2417142391204834,-0.0400774524659937,5.281457841396332,0.030617924868238333,-0.5218750238418579,,134.6953123807907
18,,,,0.0703125,0.25,,,,,2.50353741645813,-0.5595292118232464,42.27496254444122,0.14041473299931795,0.13984373211860657,,130.16251481324434
19,,,,0.09375,0.5,,,,,2.01235032081604,-0.4612206707970472,24.225936949253082,0.17802601890321057,0.3562500476837158,,132.60756538063288
20,0.0703125,0.0703125,-0.050390628864988685,0.1015625,0.25,1.283311367034912,2.994856834411621,0.016594409942626953,0.9487603305785124,2.4875965118408203,-0.6353341422177436,35.878087759017944,0.18711903362782323,0.4390625059604645,,498.61415534093976
21,,,,0.09375,0.5,,,,,2.3941380977630615,-0.5680044170313749,30.614009976387024,0.16807901476931875,0.36328125,,133.08692749217153
22,,,,0.1015625,0.375,,,,,1.9849536418914795,-0.6437678766292265,39.2905455827713,0.18160139464453096,0.4320312440395355,,131.58447938226163
23,,,,0.09375,0.5,,,,,2.7153093814849854,-0.40978524161619134,18.10314631462097,0.17089467282630721,0.33281248807907104,,130.98502043448389
24,,,,0.0234375,0.125,,,,,2.9070053100585938,-0.12894399504068588,11.668954610824585,0.046648856637602876,-0.4585937559604645,,132.10803485102952
25,,,,0.0859375,0.25,1.0835187435150146,3.2404396533966064,0.007544517517089844,0.9655172413793104,2.0926623344421387,-0.5306379450221357,39.60685670375824,0.16249947465098558,0.2710937261581421,,373.8839032202959
26,,,,0.0703125,0.375,,,,,1.8977313041687012,-0.31296013760584174,20.51229739189148,0.13235676066619817,0.0742187574505806,,134.8987345788628
27,,,,0.0625,0.5,,,,,2.311748504638672,-0.37412371187110693,25.696985244750977,0.12140699157680501,-0.005468746647238731,,133.4819476902485
28,,,,0.0859375,0.125,,,,,2.1787500381469727,-0.6491019879786109,41.664436638355255,0.15067762329363177,0.23281246423721313,,132.6211897879839
29,,,,0.1171875,0.5,,,,,2.4099183082580566,-0.7381679500157929,42.77472344040871,0.23018329750567545,0.66015625,,132.53391399420798
30,0.107421875,0.107421875,0.40195312537252903,0.078125,0.25,1.1387107372283936,3.1750619411468506,0.030408859252929688,0.9935379644588045,1.558467149734497,-0.24721737776417285,14.585752606391907,0.1400790422794671,0.12968747317790985,,498.831350248307
31,,,,0.1640625,0.375,,,,,1.9096121788024902,-0.8836411632846648,55.05155420303345,0.2641596576899019,1.1867187023162842,,129.74648423306644
32,,,,0.09375,0.5,,,,,1.9944887161254883,-0.26031158348177996,15.501095652580261,0.18134266089191442,0.29765626788139343,,135.158349275589
33,,,,0.1640625,0.375,,,,,2.1873064041137695,-0.7012848573431256,36.760242342948914,0.2978097089799121,1.1375000476837158,,133.00819650292397
34,,,,0.03125,0.25,,,,,1.5461506843566895,-0.15257748224394163,15.28809130191803,0.05953314924636288,-0.3968750238418579,,132.92803365550935
